Time ,Acceleration Feet/sec/sec,Altitude Feet,Range Feet
106.661250,32.129000,1945.535000,224.874000
106.732500,32.130000,1940.121000,224.962000
106.803750,32.130000,1934.708000,225.049000
106.875000,32.130000,1929.295000,225.136000
106.946250,32.130000,1923.882000,225.222000
107.017500,32.130000,1918.470000,225.308000
107.088750,32.130000,1913.058000,225.393000
107.160000,32.130000,1907.646000,225.478000
107.231250,32.130000,1902.234000,225.563000
107.302500,32.130000,1896.822000,225.648000
107.373750,32.130000,1891.411000,225.732000
107.445000,32.131000,1886.000000,225.815000
107.516250,32.131000,1880.589000,225.898000
107.587500,32.131000,1875.179000,225.981000
107.658750,32.131000,1869.768000,226.064000
107.730000,32.131000,1864.358000,226.146000
107.801250,32.131000,1858.949000,226.227000
107.872500,32.131000,1853.539000,226.309000
107.943750,32.131000,1848.130000,226.389000
108.015000,32.132000,1842.720000,226.470000
108.086250,32.132000,1837.312000,226.550000
108.157500,32.132000,1831.903000,226.630000
108.228750,32.132000,1826.495000,226.709000
108.300000,32.132000,1821.087000,226.788000
108.371250,32.132000,1815.679000,226.867000
108.442500,32.132000,1810.271000,226.945000
108.513750,32.132000,1804.864000,227.023000
108.585000,32.132000,1799.457000,227.101000
108.656250,32.132000,1794.050000,227.178000
108.727500,32.132000,1788.643000,227.254000
108.798750,32.133000,1783.237000,227.331000
108.870000,32.133000,1777.831000,227.407000
108.941250,32.133000,1772.425000,227.482000
109.012500,32.133000,1767.019000,227.558000
109.083750,32.133000,1761.614000,227.632000
109.155000,32.133000,1756.208000,227.707000
109.226250,32.133000,1750.804000,227.781000
109.297500,32.133000,1745.399000,227.855000
109.368750,32.133000,1739.995000,227.928000
109.440000,32.134000,1734.590000,228.001000
109.511250,32.134000,1729.187000,228.074000
109.582500,32.134000,1723.783000,228.146000
109.653750,32.134000,1718.380000,228.218000
109.725000,32.134000,1712.976000,228.290000
109.796250,32.134000,1707.574000,228.361000
109.867500,32.134000,1702.171000,228.432000
109.938750,32.134000,1696.769000,228.502000
110.010000,32.134000,1691.367000,228.572000
110.081250,32.134000,1685.965000,228.642000
110.152500,32.134000,1680.563000,228.711000
110.223750,32.135000,1675.162000,228.780000
110.295000,32.135000,1669.761000,228.849000
110.366250,32.135000,1664.360000,228.917000
110.437500,32.135000,1658.959000,228.985000
110.508750,32.135000,1653.559000,229.053000
110.580000,32.135000,1648.159000,229.120000
110.651250,32.135000,1642.759000,229.187000
110.722500,32.135000,1637.360000,229.253000
110.793750,32.136000,1631.961000,229.319000
110.865000,32.136000,1626.562000,229.385000
110.936250,32.136000,1621.163000,229.450000
111.007500,32.136000,1615.764000,229.515000
111.078750,32.136000,1610.366000,229.580000
111.150000,32.136000,1604.968000,229.644000
111.221250,32.136000,1599.571000,229.708000
111.292500,32.136000,1594.173000,229.772000
111.363750,32.136000,1588.776000,229.835000
111.435000,32.136000,1583.379000,229.898000
111.506250,32.136000,1577.983000,229.961000
111.577500,32.136000,1572.586000,230.023000
111.648750,32.137000,1567.190000,230.085000
111.720000,32.137000,1561.794000,230.146000
111.791250,32.137000,1556.399000,230.208000
111.862500,32.137000,1551.004000,230.268000
111.933750,32.137000,1545.609000,230.329000
112.005000,32.137000,1540.214000,230.389000
112.076250,32.137000,1534.819000,230.449000
112.147500,32.137000,1529.425000,230.508000
112.218750,32.137000,1524.031000,230.568000
112.290000,32.137000,1518.637000,230.626000
112.361250,32.137000,1513.244000,230.685000
112.432500,32.138000,1507.851000,230.743000
112.503750,32.138000,1502.458000,230.801000
112.575000,32.138000,1497.065000,230.858000
112.646250,32.138000,1491.673000,230.915000
112.717500,32.138000,1486.281000,230.972000
112.788750,32.138000,1480.889000,231.028000
112.860000,32.138000,1475.498000,231.084000
112.931250,32.138000,1470.107000,231.140000
113.002500,32.139000,1464.716000,231.195000
113.073750,32.139000,1459.325000,231.251000
113.145000,32.139000,1453.935000,231.305000
113.216250,32.139000,1448.544000,231.360000
113.287500,32.139000,1443.155000,231.414000
113.358750,32.139000,1437.765000,231.467000
113.430000,32.139000,1432.376000,231.521000
113.501250,32.139000,1426.987000,231.574000
113.572500,32.139000,1421.598000,231.627000
113.643750,32.139000,1416.209000,231.679000
113.715000,32.139000,1410.821000,231.731000
113.786250,32.140000,1405.433000,231.783000
113.857500,32.140000,1400.046000,231.835000
113.928750,32.140000,1394.658000,231.886000
114.000000,32.140000,1389.271000,231.936000
114.071250,32.140000,1383.884000,231.987000
114.142500,32.140000,1378.498000,232.037000
114.213750,32.140000,1373.111000,232.087000
114.285000,32.140000,1367.725000,232.136000
114.356250,32.140000,1362.340000,232.186000
114.427500,32.140000,1356.954000,232.235000
114.498750,32.140000,1351.569000,232.283000
114.570000,32.140000,1346.184000,232.331000
114.641250,32.141000,1340.800000,232.379000
114.712500,32.141000,1335.415000,232.427000
114.783750,32.141000,1330.031000,232.474000
114.855000,32.141000,1324.648000,232.521000
114.926250,32.141000,1319.264000,232.568000
114.997500,32.141000,1313.881000,232.614000
115.068750,32.141000,1308.498000,232.660000
115.140000,32.141000,1303.116000,232.706000
115.211250,32.141000,1297.733000,232.752000
115.282500,32.141000,1292.351000,232.797000
115.353750,32.141000,1286.970000,232.842000
115.425000,32.142000,1281.588000,232.886000
115.496250,32.142000,1276.207000,232.930000
115.567500,32.142000,1270.826000,232.974000
115.638750,32.142000,1265.446000,233.018000
115.710000,32.142000,1260.065000,233.061000
115.781250,32.142000,1254.685000,233.104000
115.852500,32.142000,1249.305000,233.147000
115.923750,32.142000,1243.926000,233.189000
115.995000,32.142000,1238.547000,233.231000
116.066250,32.142000,1233.168000,233.273000
116.137500,32.142000,1227.789000,233.315000
116.208750,32.142000,1222.411000,233.356000
116.280000,32.142000,1217.033000,233.397000
116.351250,32.142000,1211.655000,233.437000
116.422500,32.142000,1206.278000,233.478000
116.493750,32.143000,1200.901000,233.518000
116.565000,32.143000,1195.524000,233.557000
116.636250,32.143000,1190.147000,233.597000
116.707500,32.143000,1184.771000,233.636000
116.778750,32.143000,1179.395000,233.675000
116.850000,32.143000,1174.020000,233.714000
116.921250,32.143000,1168.644000,233.752000
116.992500,32.143000,1163.269000,233.790000
117.063750,32.143000,1157.894000,233.828000
117.135000,32.143000,1152.520000,233.865000
117.206250,32.143000,1147.146000,233.902000
117.277500,32.144000,1141.772000,233.939000
117.348750,32.144000,1136.398000,233.976000
117.420000,32.144000,1131.025000,234.012000
117.491250,32.144000,1125.652000,234.048000
117.562500,32.144000,1120.279000,234.084000
117.633750,32.144000,1114.907000,234.119000
117.705000,32.144000,1109.535000,234.154000
117.776250,32.144000,1104.163000,234.189000
117.847500,32.144000,1098.791000,234.224000
117.918750,32.144000,1093.420000,234.258000
117.990000,32.144000,1088.049000,234.292000
118.061250,32.145000,1082.678000,234.326000
118.132500,32.145000,1077.308000,234.360000
118.203750,32.145000,1071.938000,234.393000
118.275000,32.145000,1066.568000,234.426000
118.346250,32.145000,1061.199000,234.459000
118.417500,32.145000,1055.829000,234.491000
118.488750,32.145000,1050.461000,234.524000
118.560000,32.145000,1045.092000,234.555000
118.631250,32.145000,1039.724000,234.587000
118.702500,32.145000,1034.356000,234.619000
118.773750,32.145000,1028.988000,234.650000
118.845000,32.145000,1023.621000,234.681000
118.916250,32.145000,1018.254000,234.711000
118.987500,32.145000,1012.887000,234.742000
119.058750,32.145000,1007.521000,234.772000
119.130000,32.146000,1002.154000,234.802000
119.201250,32.146000,996.789000,234.831000
119.272500,32.146000,991.423000,234.861000
119.343750,32.146000,986.058000,234.890000
119.415000,32.146000,980.693000,234.918000
119.486250,32.146000,975.328000,234.947000
119.557500,32.146000,969.964000,234.975000
119.628750,32.146000,964.600000,235.003000
119.700000,32.146000,959.236000,235.031000
119.771250,32.146000,953.873000,235.059000
119.842500,32.146000,948.510000,235.086000
119.913750,32.146000,943.147000,235.113000
119.985000,32.146000,937.784000,235.140000
120.056250,32.146000,932.422000,235.167000
120.127500,32.146000,927.060000,235.193000
120.198750,32.147000,921.699000,235.219000
120.270000,32.147000,916.337000,235.245000
120.341250,32.147000,910.976000,235.271000
120.412500,32.147000,905.616000,235.296000
120.483750,32.147000,900.255000,235.321000
120.555000,32.147000,894.895000,235.346000
120.626250,32.147000,889.536000,235.371000
120.697500,32.147000,884.176000,235.395000
120.768750,32.147000,878.817000,235.419000
120.840000,32.147000,873.458000,235.443000
120.911250,32.147000,868.100000,235.467000
120.982500,32.147000,862.741000,235.491000
121.053750,32.147000,857.384000,235.514000
121.125000,32.147000,852.026000,235.537000
121.196250,32.148000,846.669000,235.560000
121.267500,32.148000,841.312000,235.582000
121.338750,32.148000,835.955000,235.605000
121.410000,32.148000,830.599000,235.627000
121.481250,32.148000,825.243000,235.649000
121.552500,32.148000,819.887000,235.670000
121.623750,32.148000,814.532000,235.692000
121.695000,32.148000,809.176000,235.713000
121.766250,32.148000,803.822000,235.734000
121.837500,32.148000,798.467000,235.755000
121.908750,32.148000,793.113000,235.775000
121.980000,32.148000,787.759000,235.796000
122.051250,32.148000,782.406000,235.816000
122.122500,32.148000,777.052000,235.836000
122.193750,32.149000,771.699000,235.856000
122.265000,32.148000,766.347000,235.875000
122.336250,32.148000,760.995000,235.894000
122.407500,32.148000,755.643000,235.914000
122.478750,32.149000,750.291000,235.932000
122.550000,32.149000,744.940000,235.951000
122.621250,32.149000,739.589000,235.970000
122.692500,32.149000,734.238000,235.988000
122.763750,32.149000,728.887000,236.006000
122.835000,32.149000,723.537000,236.024000
122.906250,32.149000,718.188000,236.041000
122.977500,32.149000,712.838000,236.059000
123.048750,32.149000,707.489000,236.076000
123.120000,32.149000,702.140000,236.093000
123.191250,32.149000,696.792000,236.110000
123.262500,32.149000,691.444000,236.127000
123.333750,32.149000,686.096000,236.143000
123.405000,32.149000,680.748000,236.159000
123.476250,32.150000,675.401000,236.175000
123.547500,32.150000,670.054000,236.191000
123.618750,32.149000,664.707000,236.207000
123.690000,32.150000,659.361000,236.222000
123.761250,32.150000,654.015000,236.238000
123.832500,32.150000,648.669000,236.253000
123.903750,32.150000,643.324000,236.268000
123.975000,32.150000,637.979000,236.283000
124.046250,32.150000,632.634000,236.297000
124.117500,32.150000,627.290000,236.311000
124.188750,32.150000,621.946000,236.326000
124.260000,32.150000,616.602000,236.340000
124.331250,32.150000,611.259000,236.353000
124.402500,32.150000,605.916000,236.367000
124.473750,32.150000,600.573000,236.381000
124.545000,32.150000,595.230000,236.394000
124.616250,32.150000,589.888000,236.407000
124.687500,32.150000,584.546000,236.420000
124.758750,32.150000,579.205000,236.433000
124.830000,32.150000,573.864000,236.445000
124.901250,32.150000,568.523000,236.458000
124.972500,32.151000,563.182000,236.470000
125.043750,32.151000,557.842000,236.482000
125.115000,32.151000,552.502000,236.494000
125.186250,32.151000,547.163000,236.506000
125.257500,32.151000,541.823000,236.517000
125.328750,32.151000,536.485000,236.529000
125.400000,32.151000,531.146000,236.540000
125.471250,32.151000,525.808000,236.551000
125.542500,32.151000,520.470000,236.562000
125.613750,32.151000,515.132000,236.573000
125.685000,32.151000,509.795000,236.583000
125.756250,32.151000,504.458000,236.594000
125.827500,32.151000,499.121000,236.604000
125.898750,32.151000,493.785000,236.614000
125.970000,32.151000,488.449000,236.624000
126.041250,32.151000,483.113000,236.634000
126.112500,32.151000,477.778000,236.644000
126.183750,32.152000,472.442000,236.653000
126.255000,32.151000,467.108000,236.663000
126.326250,32.151000,461.773000,236.672000
126.397500,32.151000,456.439000,236.681000
126.468750,32.152000,451.105000,236.690000
126.540000,32.152000,445.772000,236.699000
126.611250,32.152000,440.439000,236.707000
126.682500,32.152000,435.106000,236.716000
126.753750,32.152000,429.774000,236.724000
126.825000,32.152000,424.442000,236.732000
126.896250,32.152000,419.110000,236.740000
126.967500,32.152000,413.778000,236.748000
127.038750,32.152000,408.447000,236.756000
127.110000,32.152000,403.116000,236.764000
127.181250,244.234000,397.891000,236.771000
127.252500,163.890000,393.509000,236.779000
127.323750,120.528000,389.805000,236.786000
127.395000,94.551000,386.554000,236.793000
127.466250,77.821000,383.623000,236.800000
127.537500,66.464000,380.924000,236.807000
127.608750,58.442000,378.401000,236.814000
127.680000,52.600000,376.012000,236.820000
127.751250,48.240000,373.727000,236.827000
127.822500,44.925000,371.524000,236.833000
127.893750,42.366000,369.386000,236.839000
127.965000,40.365000,367.301000,236.845000
128.036250,38.786000,365.257000,236.851000
128.107500,37.529000,363.248000,236.857000
128.178750,36.521000,361.266000,236.863000
128.250000,35.709000,359.307000,236.869000
128.321250,35.053000,357.366000,236.874000
128.392500,34.519000,355.440000,236.880000
128.463750,34.084000,353.527000,236.885000
128.535000,33.729000,351.624000,236.890000
128.606250,33.439000,349.729000,236.895000
128.677500,33.201000,347.841000,236.900000
128.748750,33.005000,345.958000,236.905000
128.820000,32.844000,344.080000,236.910000
128.891250,32.712000,342.206000,236.914000
128.962500,32.603000,340.336000,236.919000
129.033750,32.514000,338.467000,236.923000
129.105000,32.441000,336.601000,236.928000
129.176250,32.380000,334.737000,236.932000
129.247500,32.330000,332.874000,236.936000
129.318750,32.288000,331.013000,236.940000
129.390000,32.254000,329.152000,236.944000
129.461250,32.226000,327.293000,236.948000
129.532500,32.202000,325.434000,236.952000
129.603750,32.183000,323.575000,236.955000
129.675000,32.167000,321.717000,236.959000
129.746250,32.154000,319.860000,236.962000
129.817500,32.143000,318.003000,236.966000
129.888750,32.134000,316.146000,236.969000
129.960000,32.127000,314.289000,236.972000
130.031250,32.121000,312.433000,236.975000
130.102500,32.116000,310.576000,236.978000
130.173750,32.111000,308.720000,236.981000
130.245000,32.108000,306.864000,236.984000
130.316250,32.105000,305.008000,236.987000
130.387500,32.104000,303.152000,236.989000
130.458750,32.102000,301.297000,236.992000
130.530000,32.100000,299.441000,236.994000
130.601250,32.099000,297.585000,236.997000
130.672500,32.098000,295.730000,236.999000
130.743750,32.097000,293.874000,237.001000
130.815000,32.096000,292.019000,237.004000
130.886250,32.095000,290.163000,237.006000
130.957500,32.095000,288.308000,237.008000
131.028750,32.094000,286.452000,237.010000
131.100000,32.094000,284.597000,237.012000
131.171250,32.094000,282.742000,237.014000
131.242500,32.093000,280.886000,237.015000
131.313750,32.093000,279.031000,237.017000
131.385000,32.093000,277.176000,237.019000
131.456250,32.093000,275.320000,237.020000
131.527500,32.093000,273.465000,237.022000
131.598750,32.092000,271.610000,237.023000
131.670000,32.093000,269.755000,237.025000
131.741250,32.093000,267.900000,237.026000
131.812500,32.093000,266.045000,237.028000
131.883750,32.093000,264.190000,237.029000
131.955000,32.093000,262.334000,237.030000
132.026250,32.093000,260.479000,237.031000
132.097500,32.093000,258.624000,237.032000
132.168750,32.093000,256.769000,237.033000
132.240000,32.093000,254.914000,237.034000
132.311250,32.093000,253.059000,237.035000
132.382500,32.093000,251.204000,237.036000
132.453750,32.093000,249.350000,237.037000
132.525000,32.093000,247.495000,237.038000
132.596250,32.092000,245.640000,237.038000
132.667500,32.092000,243.785000,237.039000
132.738750,32.092000,241.930000,237.040000
132.810000,32.092000,240.075000,237.040000
132.881250,32.093000,238.221000,237.041000
132.952500,32.093000,236.366000,237.042000
133.023750,32.093000,234.511000,237.042000
133.095000,32.093000,232.656000,237.043000
133.166250,32.093000,230.802000,237.043000
133.237500,32.093000,228.947000,237.043000
133.308750,32.093000,227.092000,237.044000
133.380000,32.093000,225.238000,237.044000
133.451250,32.093000,223.383000,237.045000
133.522500,32.093000,221.529000,237.045000
133.593750,32.093000,219.674000,237.045000
133.665000,32.093000,217.819000,237.045000
133.736250,32.093000,215.965000,237.046000
133.807500,32.093000,214.111000,237.046000
133.878750,32.093000,212.256000,237.046000
133.950000,32.093000,210.402000,237.046000
134.021250,32.093000,208.547000,237.046000
134.092500,32.093000,206.693000,237.046000
134.163750,32.093000,204.838000,237.047000
134.235000,32.093000,202.984000,237.047000
134.306250,32.093000,201.130000,237.047000
134.377500,32.093000,199.275000,237.047000
134.448750,32.093000,197.421000,237.047000
134.520000,32.093000,195.567000,237.047000
134.591250,32.093000,193.713000,237.047000
134.662500,32.093000,191.859000,237.047000
134.733750,32.093000,190.004000,237.047000
134.805000,32.093000,188.150000,237.047000
134.876250,32.093000,186.296000,237.047000
134.947500,32.093000,184.442000,237.047000
135.018750,32.093000,182.588000,237.047000
135.090000,32.093000,180.734000,237.047000
135.161250,32.093000,178.880000,237.047000
135.232500,32.093000,177.026000,237.047000
135.303750,32.094000,175.172000,237.047000
135.375000,32.094000,173.318000,237.047000
135.446250,32.093000,171.464000,237.047000
135.517500,32.093000,169.610000,237.047000
135.588750,32.093000,167.756000,237.047000
135.660000,32.093000,165.902000,237.047000
135.731250,32.093000,164.048000,237.047000
135.802500,32.093000,162.194000,237.047000
135.873750,32.093000,160.341000,237.047000
135.945000,32.093000,158.487000,237.047000
136.016250,32.093000,156.633000,237.047000
136.087500,32.093000,154.779000,237.048000
136.158750,32.093000,152.926000,237.048000
136.230000,32.093000,151.072000,237.048000
136.301250,32.093000,149.218000,237.048000
136.372500,32.093000,147.365000,237.048000
136.443750,32.093000,145.511000,237.048000
136.515000,32.093000,143.657000,237.049000
136.586250,32.094000,141.804000,237.049000
136.657500,32.094000,139.950000,237.049000
136.728750,32.093000,138.097000,237.050000
136.800000,32.093000,136.243000,237.050000
136.871250,32.093000,134.390000,237.050000
136.942500,32.093000,132.536000,237.051000
137.013750,32.093000,130.683000,237.051000
137.085000,32.093000,128.830000,237.052000
137.156250,32.093000,126.976000,237.052000
137.227500,32.093000,125.123000,237.053000
137.298750,32.093000,123.269000,237.053000
137.370000,32.093000,121.416000,237.054000
137.441250,32.093000,119.563000,237.055000
137.512500,32.093000,117.710000,237.055000
137.583750,32.093000,115.856000,237.056000
137.655000,32.093000,114.003000,237.057000
137.726250,32.093000,112.150000,237.058000
137.797500,32.094000,110.297000,237.059000
137.868750,32.094000,108.444000,237.060000
137.940000,32.093000,106.590000,237.060000
138.011250,32.093000,104.737000,237.062000
138.082500,32.093000,102.884000,237.063000
138.153750,32.093000,101.031000,237.064000
138.225000,32.093000,99.178000,237.065000
138.296250,32.093000,97.325000,237.066000
138.367500,32.093000,95.472000,237.067000
138.438750,32.093000,93.619000,237.069000
138.510000,32.093000,91.766000,237.070000
138.581250,32.093000,89.913000,237.072000
138.652500,32.093000,88.060000,237.073000
138.723750,32.093000,86.207000,237.075000
138.795000,32.093000,84.354000,237.076000
138.866250,32.093000,82.502000,237.078000
138.937500,32.093000,80.649000,237.080000
139.008750,32.093000,78.796000,237.082000
139.080000,32.093000,76.943000,237.084000
139.151250,32.093000,75.090000,237.086000
139.222500,32.093000,73.238000,237.088000
139.293750,32.093000,71.385000,237.090000
139.365000,32.093000,69.532000,237.092000
139.436250,32.093000,67.680000,237.094000
139.507500,32.093000,65.827000,237.097000
139.578750,32.093000,63.974000,237.099000
139.650000,32.093000,62.122000,237.102000
139.721250,32.093000,60.269000,237.104000
139.792500,32.093000,58.417000,237.107000
139.863750,32.093000,56.564000,237.110000
139.935000,32.093000,54.711000,237.113000
140.006250,32.093000,52.859000,237.116000
140.077500,32.092000,51.006000,237.119000
140.148750,32.092000,49.154000,237.122000
140.220000,32.093000,47.302000,237.125000
140.291250,32.093000,45.449000,237.128000
140.362500,32.093000,43.597000,237.131000
140.433750,32.093000,41.744000,237.135000
140.505000,32.093000,39.892000,237.138000
140.576250,32.093000,38.040000,237.142000
140.647500,32.093000,36.187000,237.146000
140.718750,32.093000,34.335000,237.150000
140.790000,32.093000,32.483000,237.153000
140.861250,32.093000,30.630000,237.157000
140.932500,32.093000,28.778000,237.162000
141.003750,32.092000,26.926000,237.166000
141.075000,32.092000,25.074000,237.170000
141.146250,32.092000,23.221000,237.175000
141.217500,32.092000,21.369000,237.179000
141.288750,32.092000,19.517000,237.184000
141.360000,32.092000,17.665000,237.188000
141.431250,32.093000,15.813000,237.193000
141.502500,32.093000,13.961000,237.198000
141.573750,32.093000,12.109000,237.203000
141.645000,32.093000,10.257000,237.208000
141.716250,32.093000, 8.404000,237.214000
141.787500,32.093000, 6.552000,237.219000
141.858750,32.093000, 4.700000,237.225000
141.930000,32.092000, 2.848000,237.230000
